gearid,level,mightSucc,mightFail,BaseItem,BaseItemCount,item1,num1,rate1,showRate1,item2,num2,rate2,showRate2,item3,num3,rate3,showRate3,item4,num4,rate4,showRate4
1051201,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
1051201,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
1051201,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
1051201,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
1051201,11,2750,275,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,12,3000,300,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,13,3250,325,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051201,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,1,250,25,5101,1,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
2051201,2,500,50,5101,2,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
2051201,3,750,75,5101,3,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
2051201,4,1000,100,5102,1,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
2051201,5,1250,125,5102,2,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
2051201,6,1500,150,5102,3,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
2051201,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
2051201,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
2051201,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
2051201,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
2051201,11,2750,275,5101,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,12,3000,300,5101,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,13,3250,325,5101,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051201,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,1,250,25,5101,1,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
3051201,2,500,50,5101,2,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
3051201,3,750,75,5101,3,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
3051201,4,1000,100,5102,1,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
3051201,5,1250,125,5102,2,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
3051201,6,1500,150,5102,3,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
3051201,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
3051201,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
3051201,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
3051201,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
3051201,11,2750,275,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,12,3000,300,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,13,3250,325,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051201,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,1,250,25,5101,1,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
4051201,2,500,50,5101,2,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
4051201,3,750,75,5101,3,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
4051201,4,1000,100,5102,1,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
4051201,5,1250,125,5102,2,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
4051201,6,1500,150,5102,3,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
4051201,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
4051201,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
4051201,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
4051201,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
4051201,11,2750,275,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,12,3000,300,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,13,3250,325,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051201,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,1,250,25,5101,1,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
5051201,2,500,50,5101,2,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
5051201,3,750,75,5101,3,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
5051201,4,1000,100,5102,1,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
5051201,5,1250,125,5102,2,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
5051201,6,1500,150,5102,3,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
5051201,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
5051201,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
5051201,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
5051201,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
5051201,11,2750,275,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,12,3000,300,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,13,3250,325,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051201,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,1,250,25,5101,1,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
4051401,2,500,50,5101,2,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
4051401,3,750,75,5101,3,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
4051401,4,1000,100,5102,1,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
4051401,5,1250,125,5102,2,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
4051401,6,1500,150,5102,3,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
4051401,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
4051401,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
4051401,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
4051401,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
4051401,11,2750,275,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,12,3000,300,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,13,3250,325,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
4051401,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,1,250,25,5101,1,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
5051401,2,500,50,5101,2,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
5051401,3,750,75,5101,3,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
5051401,4,1000,100,5102,1,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
5051401,5,1250,125,5102,2,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
5051401,6,1500,150,5102,3,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
5051401,7,1750,175,5103,1,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
5051401,8,2000,200,5103,2,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
5051401,9,2250,225,5103,3,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
5051401,10,2500,250,5104,4,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
5051401,11,2750,275,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,12,3000,300,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,13,3250,325,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,14,3500,350,5102,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,15,3750,375,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,16,4000,400,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,17,4250,425,5103,1,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,18,4500,450,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,19,4750,475,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
5051401,20,5000,500,5104,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,1,500,50,5101,2,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
1051002,2,1000,100,5101,3,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
1051002,3,1500,150,5101,4,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
1051002,4,2000,200,5102,2,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
1051002,5,2500,250,5102,3,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
1051002,6,3000,300,5102,4,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
1051002,7,3500,350,5103,2,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
1051002,8,4000,400,5103,3,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
1051002,9,4500,450,5103,4,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
1051002,10,5000,500,5104,5,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
1051002,11,7500,750,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,12,10000,1000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,13,12500,1250,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,14,15000,1500,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,15,17500,1750,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,16,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,17,22500,2250,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,18,25000,2500,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,19,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1051002,20,30000,3000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,1,500,50,5101,2,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
1052002,2,1000,100,5101,3,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
1052002,3,1500,150,5101,4,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
1052002,4,2000,200,5102,2,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
1052002,5,2500,250,5102,3,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
1052002,6,3000,300,5102,4,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
1052002,7,3500,350,5103,2,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
1052002,8,4000,400,5103,3,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
1052002,9,4500,450,5103,4,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
1052002,10,5000,500,5104,5,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
1052002,11,7500,750,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,12,10000,1000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,13,12500,1250,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,14,15000,1500,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,15,17500,1750,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,16,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,17,22500,2250,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,18,25000,2500,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,19,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
1052002,20,30000,3000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,1,500,50,5101,2,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
2051002,2,1000,100,5101,3,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
2051002,3,1500,150,5101,4,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
2051002,4,2000,200,5102,2,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
2051002,5,2500,250,5102,3,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
2051002,6,3000,300,5102,4,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
2051002,7,3500,350,5103,2,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
2051002,8,4000,400,5103,3,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
2051002,9,4500,450,5103,4,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
2051002,10,5000,500,5104,5,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
2051002,11,7500,750,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,12,10000,1000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,13,12500,1250,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,14,15000,1500,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,15,17500,1750,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,16,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,17,22500,2250,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,18,25000,2500,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,19,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2051002,20,30000,3000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,1,500,50,5101,2,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
2052002,2,1000,100,5101,3,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
2052002,3,1500,150,5101,4,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
2052002,4,2000,200,5102,2,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
2052002,5,2500,250,5102,3,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
2052002,6,3000,300,5102,4,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
2052002,7,3500,350,5103,2,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
2052002,8,4000,400,5103,3,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
2052002,9,4500,450,5103,4,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
2052002,10,5000,500,5104,5,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
2052002,11,7500,750,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,12,10000,1000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,13,12500,1250,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,14,15000,1500,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,15,17500,1750,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,16,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,17,22500,2250,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,18,25000,2500,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,19,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
2052002,20,30000,3000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,1,500,50,5101,2,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
3051002,2,1000,100,5101,3,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
3051002,3,1500,150,5101,4,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
3051002,4,2000,200,5102,2,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
3051002,5,2500,250,5102,3,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
3051002,6,3000,300,5102,4,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
3051002,7,3500,350,5103,2,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
3051002,8,4000,400,5103,3,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
3051002,9,4500,450,5103,4,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
3051002,10,5000,500,5104,5,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
3051002,11,7500,750,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,12,10000,1000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,13,12500,1250,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,14,15000,1500,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,15,17500,1750,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,16,20000,2000,5102,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,17,22500,2250,5103,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,18,25000,2500,5103,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,19,27500,2750,5103,4,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3051002,20,30000,3000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3052002,1,500,50,5101,2,5001,1,7000,9100,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
3052002,2,1000,100,5101,3,5001,1,6000,7800,5002,1,10000,10000,5003,1,10000,10000,5004,1,10000,10000
3052002,3,1500,150,5101,4,5001,1,4500,5850,5002,1,9450,10000,5003,1,10000,10000,5004,1,10000,10000
3052002,4,2000,200,5102,2,5001,1,4200,5460,5002,1,8820,10000,5003,1,10000,10000,5004,1,10000,10000
3052002,5,2500,250,5102,3,5001,1,4000,5200,5002,1,8400,10000,5003,1,10000,10000,5004,1,10000,10000
3052002,6,3000,300,5102,4,5001,1,3500,4550,5002,1,7350,9555,5003,1,10000,10000,5004,1,10000,10000
3052002,7,3500,350,5103,2,5001,1,3000,3900,5002,1,6300,8190,5003,1,10000,10000,5004,1,10000,10000
3052002,8,4000,400,5103,3,5001,1,2500,3250,5002,1,5250,6825,5003,1,10000,10000,5004,1,10000,10000
3052002,9,4500,450,5103,4,5001,1,1800,2340,5002,1,3780,4914,5003,1,8316,10000,5004,1,10000,10000
3052002,10,5000,500,5104,5,5001,1,100,130,5002,1,210,273,5003,1,462,600,5004,1,462,600
3052002,11,7500,750,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3052002,12,10000,1000,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3052002,13,12500,1250,5104,5,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3052002,14,15000,1500,5102,2,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
3052002,15,17500,1750,5102,3,5001,1,1,1,5002,1,2,2,5003,1,4,5,5004,1,4,5
